id,sparql,pattern_type,complexity
q30,SELECT ?target WHERE { ns1:parallel_programming ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v1,intermediate
q31,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:case_study . },1_prop_subject_target,basic
q32,SELECT ?target WHERE { ?hidden ns1:has_course_category ns1:faculty_mandatory_course . ?hidden ns1:has_evaluation_method ns1:task . ?hidden ns1:also_known_as ?target . },3_prop_star_v1,advanced
q33,SELECT ?target WHERE { ns1:technopreneurship ns1:has_research_group ?target . },1_prop_object_target,basic
q34,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:project_assignment . },1_prop_subject_target,basic
q35,SELECT ?target WHERE { ns1:software_product_line_engineering ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q36,SELECT ?target WHERE { ns1:robotics ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:faculty_mandatory_course . },2_prop_middle_target_v1,intermediate
q37,SELECT ?target WHERE { ?hidden ns1:has_research_group ns1:information_retrieval_and_natural_language_processing . ?hidden ns1:has_evaluation_method ns1:group_project . ?hidden ns1:has_credits ?target . },3_prop_star_v1,advanced
q38,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:platform_based_programming . },1_prop_subject_target,basic
q39,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:introduction_to_computer_organization . },1_prop_subject_target,basic
q40,SELECT ?target WHERE { ns1:bioinformatics ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v1,intermediate
q41,SELECT ?target WHERE { ns1:software_product_line_engineering ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q42,SELECT ?target WHERE { ns1:data_mining ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q43,SELECT ?target WHERE { ns1:system_programming ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:faculty_mandatory_course . },2_prop_middle_target_v1,intermediate
q44,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:calculus_2 . },1_prop_subject_target,basic
q45,SELECT ?target WHERE { ns1:competitive_programming_practicum ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q46,SELECT ?target WHERE { ns1:bioinformatics ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:faculty_mandatory_course . },2_prop_middle_target_v1,intermediate
q47,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:final_project . },1_prop_subject_target,basic
q48,SELECT ?target WHERE { ns1:bioinformatics ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v1,intermediate
q49,SELECT ?target WHERE { ns1:robotics ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:faculty_mandatory_course . },2_prop_middle_target_v1,intermediate
q50,SELECT ?target WHERE { ns1:calculus_1 ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q51,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:platform_based_programming . },1_prop_subject_target,basic
q52,SELECT ?target WHERE { ns1:robotics ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q53,SELECT ?target WHERE { ns1:software_product_line_engineering ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q54,SELECT ?target WHERE { ?target ns1:has_research_group ns1:reliable_software_engineering . },1_prop_subject_target,basic
q55,SELECT ?target WHERE { ns1:language_theory_and_automata ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v1,intermediate
q56,SELECT ?target WHERE { ns1:software_project ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q57,SELECT ?target WHERE { ns1:system_programming ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q58,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:laboratory_assignment . },1_prop_subject_target,basic
q59,SELECT ?target WHERE { ns1:algorithm_design_and_analysis ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:programming_projects . },2_prop_middle_target_v1,intermediate
q60,SELECT ?target WHERE { ns1:operating_system ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q61,SELECT ?target WHERE { ns1:functional_programming ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q62,SELECT ?target WHERE { ns1:english ns1:has_course_category ?target . },1_prop_object_target,basic
q63,SELECT ?target WHERE { ns1:parallel_programming ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q64,SELECT ?target WHERE { ns1:software_product_line_engineering ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q65,SELECT ?target WHERE { ns1:algorithm_design_and_analysis ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q66,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:project_assignment . },1_prop_subject_target,basic
q67,SELECT ?target WHERE { ?hidden ns1:has_evaluation_method ns1:programming_assignment . ?hidden ns1:has_prerequisite_course ns1:linear_algebra . ?hidden ns1:has_credits ?target . },3_prop_star_v1,advanced
q68,SELECT ?target WHERE { ?target ns1:has_course_category ns1:faculty_mandatory_course . },1_prop_subject_target,basic
q69,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:language_theory_and_automata . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v4,intermediate
q70,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:project . },1_prop_subject_target,basic
q71,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:introduction_to_artificial_intelligence_and_data_science . },1_prop_subject_target,basic
q72,SELECT ?target WHERE { ns1:algorithm_design_and_analysis ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q73,SELECT ?target WHERE { ns1:software_project ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q74,SELECT ?target WHERE { ns1:deep_learning ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:faculty_mandatory_course . },2_prop_middle_target_v1,intermediate
q75,SELECT ?target WHERE { ns1:parallel_programming ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v1,intermediate
q76,SELECT ?target WHERE { ns1:logic_programming ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q77,SELECT ?target WHERE { ns1:final_project_group_assignment ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:task . },2_prop_middle_target_v1,intermediate
q78,SELECT ?target WHERE { ns1:operating_system ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:task . },2_prop_middle_target_v1,intermediate
q79,SELECT ?target WHERE { ns1:logic_programming ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q80,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:programming_activities . },1_prop_subject_target,basic
q81,SELECT ?target WHERE { ns1:cryptography_and_information_security ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q82,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:supervisor_evaluation . },1_prop_subject_target,basic
q83,SELECT ?target WHERE { ?target ns1:has_course_category ns1:university_mandatory_course . },1_prop_subject_target,basic
q84,SELECT ?target WHERE { ns1:advanced_database ns1:has_research_group ?target . },1_prop_object_target,basic
q85,SELECT ?target WHERE { ns1:programming_basics_2 ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q86,SELECT ?target WHERE { ns1:programming_basics_1 ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q87,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:programming_projects_and_demos . },1_prop_subject_target,basic
q88,SELECT ?target WHERE { ns1:software_product_line_engineering ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q89,SELECT ?target WHERE { ns1:language_theory_and_automata ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q90,SELECT ?target WHERE { ?target ns1:has_course_category ns1:study_program_mandatory_course . },1_prop_subject_target,basic
q91,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:test . },1_prop_subject_target,basic
q92,SELECT ?target WHERE { ns1:mobile_technology ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:task . },2_prop_middle_target_v1,intermediate
q93,SELECT ?target WHERE { ns1:computer_science_special_topics ns1:has_research_group ?target . },1_prop_object_target,basic
q94,SELECT ?target WHERE { ?hidden ns1:has_evaluation_method ns1:capture_the_flag . ?hidden ns1:has_prerequisite_course ns1:introduction_to_computer_organization . ?hidden ns1:has_course_category ?target . },3_prop_star_v1,advanced
q95,SELECT ?target WHERE { ns1:knowledge_graph ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q96,SELECT ?target WHERE { ns1:numerical_analysis ns1:has_course_category ?target . },1_prop_object_target,basic
q97,SELECT ?target WHERE { ns1:natural_language_processing ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q98,SELECT ?target WHERE { ns1:introduction_to_artificial_intelligence_and_data_science ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q99,SELECT ?target WHERE { ?target ns1:has_research_group ns1:digital_library_and_distance_learning_laboratory . },1_prop_subject_target,basic
q100,SELECT ?target WHERE { ns1:web_application_architecture ns1:has_research_group ?target . },1_prop_object_target,basic
q101,SELECT ?target WHERE { ns1:introduction_to_artificial_intelligence_and_data_science ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q102,SELECT ?target WHERE { ns1:differential_equations ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q103,SELECT ?target WHERE { ?hidden ns1:has_evaluation_method ns1:programming_assignment . ?hidden ns1:has_research_group ns1:intelligent_systems_and_robotics . ?hidden ns1:also_known_as ?target . },3_prop_star_v1,advanced
q104,SELECT ?target WHERE { ns1:system_administration ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:study_program_mandatory_course . },2_prop_middle_target_v1,intermediate
q105,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:introduction_to_artificial_intelligence_and_data_science . },1_prop_subject_target,basic
q106,SELECT ?target WHERE { ns1:algorithm_design_and_analysis ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q107,SELECT ?target WHERE { ns1:ethical_hacking ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q108,SELECT ?target WHERE { ns1:software_engineering ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q109,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:introduction_to_artificial_intelligence_and_data_science . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v4,intermediate
q110,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ns1:platform_based_programming . ?hidden ns1:has_research_group ns1:computer_system_laboratory . ?hidden ns1:also_known_as ?target . },3_prop_star_v1,advanced
q111,SELECT ?target WHERE { ns1:calculus_2 ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q112,SELECT ?target WHERE { ns1:web_application_architecture ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:study_program_mandatory_course . },2_prop_middle_target_v1,intermediate
q113,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:database . },1_prop_subject_target,basic
q114,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:data_structures_and_algorithms . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v4,intermediate
q115,SELECT ?target WHERE { ns1:introduction_to_software_security ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q116,SELECT ?target WHERE { ns1:computer_vision ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q117,SELECT ?target WHERE { ?hidden ns1:has_course_category ns1:study_program_elective_course . ?hidden ns1:has_prerequisite_course ns1:introduction_to_artificial_intelligence_and_data_science . ?hidden ns1:has_course_code ?target . },3_prop_star_v1,advanced
q118,SELECT ?target WHERE { ns1:functional_programming ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q119,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:group_project . },1_prop_subject_target,basic
q120,SELECT ?target WHERE { ?target ns1:has_research_group ns1:information_retrieval_and_natural_language_processing . },1_prop_subject_target,basic
q121,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:computer_network . ?target ns1:has_evaluation_method ns1:task . },2_prop_middle_target_v4,intermediate
q122,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:introduction_to_artificial_intelligence_and_data_science . },1_prop_subject_target,basic
q123,SELECT ?target WHERE { ns1:algorithm_design_and_analysis ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q124,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:discrete_mathematics_1 . },1_prop_subject_target,basic
q125,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:linear_algebra . },1_prop_subject_target,basic
q126,SELECT ?target WHERE { ?target ns1:has_research_group ns1:center_for_cyber_security_and_cryptography . },1_prop_subject_target,basic
q127,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ?target . ?hidden ns1:has_evaluation_method ns1:task . },2_prop_branching_v4,intermediate
q128,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:language_theory_and_automata . },1_prop_subject_target,basic
q129,SELECT ?target WHERE { ?target ns1:has_research_group ns1:digital_library_and_distance_learning_laboratory . },1_prop_subject_target,basic
q130,SELECT ?target WHERE { ns1:competitive_programming ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:programming_projects . },2_prop_middle_target_v1,intermediate
q131,SELECT ?target WHERE { ns1:bioinformatics ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q132,SELECT ?target WHERE { ns1:numerical_analysis ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:study_program_mandatory_course . },2_prop_middle_target_v1,intermediate
q133,SELECT ?target WHERE { ?target ns1:has_course_category ns1:university_mandatory_course . },1_prop_subject_target,basic
q134,SELECT ?target WHERE { ns1:cryptography_and_information_security ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v1,intermediate
q135,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:demo . },1_prop_subject_target,basic
q136,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:project_assignment . },1_prop_subject_target,basic
q137,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:advanced_programming . },1_prop_subject_target,basic
q138,SELECT ?target WHERE { ns1:internet_of_things ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:task . },2_prop_middle_target_v1,intermediate
q139,SELECT ?target WHERE { ns1:logic_programming ns1:has_prerequisite_course ?target . },1_prop_object_target,basic
q140,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:linear_algebra . },1_prop_subject_target,basic
q141,SELECT ?target WHERE { ns1:software_product_line_engineering ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q142,SELECT ?target WHERE { ns1:software_quality_assurance ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:study_program_mandatory_course . },2_prop_middle_target_v1,intermediate
q143,SELECT ?target WHERE { ns1:bioinformatics ns1:has_prerequisite_course ?target . ?target ns1:has_course_category ns1:study_program_mandatory_course . },2_prop_middle_target_v1,intermediate
q144,SELECT ?target WHERE { ?hidden ns1:has_course_category ns1:study_program_mandatory_course . ?hidden ns1:has_prerequisite_course ns1:calculus_1 . ?hidden ns1:has_course_code ?target . },3_prop_star_v1,advanced
q145,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ?hidden . ?hidden ns1:has_evaluation_method ns1:presentation_or_demo_of_project_assignments . },2_prop_branching_v1,intermediate
q146,SELECT ?target WHERE { ns1:computer_network ns1:has_prerequisite_course ?hidden . ?hidden ns1:has_evaluation_method ns1:task . ?hidden ns1:has_course_code ?target . },3_prop_star_v2,advanced
q147,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:projects_and_presentations . },1_prop_subject_target,basic
q148,SELECT ?target WHERE { ns1:individual_final_assignment ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q149,SELECT ?target WHERE { ns1:algorithm_design_and_analysis ns1:has_evaluation_method ?target . },1_prop_object_target,basic
q150,SELECT ?target WHERE { ns1:distributed_systems ns1:has_research_group ?target . },1_prop_object_target,basic
q151,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:individual_review . },1_prop_subject_target,basic
q152,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ns1:programming_basics_1 . ?hidden ns1:has_evaluation_method ns1:test . ?hidden ns1:has_course_category ?target . },3_prop_star_v1,advanced
q153,SELECT ?target WHERE { ns1:software_engineering ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:programming_assignment . },2_prop_middle_target_v1,intermediate
q154,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:calculus_2 . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v4,intermediate
q155,SELECT ?target WHERE { ns1:embedded_systems ns1:has_prerequisite_course ?target . ?target ns1:has_evaluation_method ns1:test . },2_prop_middle_target_v1,intermediate
q156,SELECT ?target WHERE { ?target ns1:has_prerequisite_course ns1:research_methodology_and_scientific_writing . },1_prop_subject_target,basic
q157,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:task . },1_prop_subject_target,basic
q158,SELECT ?target WHERE { ?hidden ns1:has_prerequisite_course ns1:advanced_programming . ?hidden ns1:has_evaluation_method ns1:group_project . ?hidden ns1:has_credits ?target . },3_prop_star_v1,advanced
q159,SELECT ?target WHERE { ?target ns1:has_evaluation_method ns1:individual_review . },1_prop_subject_target,basic
